Price,Open,Close,target
2023-03-27,51.66954803466797,51.6994514465332,0
2023-03-28,51.59977722167969,53.274253845214844,0
2023-03-29,53.059532165527344,52.99966812133789,1
2023-03-30,54.17699432373047,54.895362854003906,0
2023-03-31,54.825523376464844,53.27903366088867,1
2023-04-03,53.08946228027344,51.98197937011719,1
2023-04-04,52.351139068603516,53.06950759887695,0
2023-04-05,52.879940032958984,52.69036865234375,1
2023-04-06,52.381072998046875,52.12166213989258,1
2023-04-10,52.08175277709961,51.91213607788086,1
2023-04-11,53.189239501953125,56.67133331298828,0
2023-04-12,56.94071960449219,57.369747161865234,0
2023-04-13,58.147979736328125,57.8187255859375,1
2023-04-14,57.26997375488281,57.299903869628906,0
2023-04-17,57.4395866394043,57.74888610839844,0
2023-04-18,58.02825164794922,56.741172790527344,1
2023-04-19,56.0128288269043,54.72574996948242,1
2023-04-20,55.0051155090332,56.3919677734375,0
2023-04-24,56.47178649902344,56.37200927734375,1
2023-04-25,55.952964782714844,56.07269287109375,0
2023-04-26,56.07269287109375,56.47178649902344,0
2023-04-27,56.47178649902344,57.509429931640625,0
2023-04-28,57.59922409057617,57.87858963012695,0
2023-05-02,57.299903869628906,55.903076171875,1
2023-05-03,55.89310073852539,56.521671295166016,0
2023-05-04,57.56929397583008,57.469520568847656,1
2023-05-05,57.5593147277832,58.21781921386719,0
2023-05-08,58.47723388671875,58.0482063293457,1
2023-05-09,57.619178771972656,58.7965087890625,0
2023-05-10,58.87632369995117,59.913970947265625,0
2023-05-11,59.564762115478516,61.69991683959961,0
2023-05-12,61.69991683959961,61.39061737060547,1
2023-05-15,61.480411529541016,61.1212272644043,1
2023-05-16,60.4826774597168,60.99152374267578,0
2023-05-17,61.74980163574219,62.108985900878906,0
2023-05-18,62.05909729003906,62.79742431640625,0
2023-05-19,63.15660858154297,63.16658401489258,0
2023-05-22,62.98699188232422,63.16658401489258,0
2023-05-23,62.817378997802734,62.8572883605957,0
2023-05-24,62.44821548461914,62.53801345825195,0
2023-05-25,64.16432189941406,63.79515838623047,1
2023-05-26,64.7629623413086,64.09447479248047,1
2023-05-29,64.09447479248047,64.08450317382812,1
2023-05-30,64.85275268554688,63.066810607910156,1
2023-05-31,63.266357421875,61.89946365356445,1
2023-06-01,62.61783218383789,65.38155364990234,0
2023-06-02,65.93031311035156,66.00015258789062,0
2023-06-05,65.57112121582031,66.3393783569336,0
2023-06-06,66.24958801269531,67.64641571044922,0
2023-06-07,67.4368896484375,67.39698028564453,1
2023-06-09,68.09539031982422,68.02555084228516,1
2023-06-12,68.45458221435547,67.07770538330078,1
2023-06-13,67.54663848876953,65.6708984375,1
2023-06-14,66.03008270263672,66.92804718017578,0
2023-06-15,66.87815856933594,66.48904418945312,1
2023-06-16,64.35388946533203,64.93257141113281,0
2023-06-19,64.85275268554688,67.4668197631836,0
2023-06-20,67.34709167480469,66.9180679321289,1
2023-06-21,66.93801879882812,67.22736358642578,0
2023-06-22,66.68859100341797,67.69629669189453,0
2023-06-23,67.84596252441406,67.34709167480469,1
2023-06-26,67.26727294921875,67.34709167480469,0
2023-06-27,66.84822845458984,66.41919708251953,1
2023-06-28,66.24958801269531,66.19969940185547,1
2023-06-29,66.86817932128906,68.14527893066406,0
2023-06-30,68.61421966552734,68.3448257446289,1
2023-07-03,68.58428192138672,68.97340393066406,0
2023-07-04,68.52442169189453,68.79380798339844,0
2023-07-05,68.52442169189453,69.7217025756836,0
2023-07-06,68.92351531982422,69.09313201904297,0
2023-07-07,69.13304138183594,69.98110961914062,0
2023-07-10,69.74165344238281,69.5720443725586,1
2023-07-11,69.15299224853516,69.31262969970703,0
2023-07-12,70.13077545166016,70.04097747802734,1
2023-07-13,70.61965942382812,69.9611587524414,1
2023-07-14,70.13077545166016,68.32487487792969,1
2023-07-17,68.45458221435547,69.22283172607422,0
2023-07-18,69.43235778808594,69.0831527709961,1
2023-07-19,69.0831527709961,69.30265045166016,0
2023-07-20,69.78156280517578,69.82147216796875,0
2023-07-21,69.44233703613281,70.17068481445312,0
2023-07-24,69.94120025634766,69.39244842529297,1
2023-07-25,70.2105941772461,68.00559997558594,1
2023-07-26,67.90582275390625,67.89584350585938,1
2023-07-27,67.84596252441406,66.00015258789062,1
2023-07-28,66.16976928710938,66.58881378173828,0
2023-07-31,66.88813781738281,67.0677261352539,0
2023-08-01,66.54890441894531,67.34709167480469,0
2023-08-02,67.33711242675781,67.49674987792969,0
2023-08-03,67.94573211669922,66.56886291503906,1
2023-08-04,66.55888366699219,66.86817932128906,0
2023-08-07,67.24732208251953,66.23960876464844,1
2023-08-08,65.85049438476562,66.21965026855469,0
2023-08-09,66.06001281738281,66.06999206542969,0
2023-08-10,66.84822845458984,66.39924621582031,1
2023-08-11,66.39924621582031,66.4591064453125,0
2023-08-14,66.81829071044922,64.1244125366211,1
2023-08-15,63.44594955444336,64.84278106689453,0
2023-08-16,63.954795837402344,63.94481658935547,1
2023-08-17,63.785179138183594,62.607852935791016,1
2023-08-18,62.33846664428711,62.827354431152344,0
2023-08-21,62.19878387451172,62.358421325683594,0
2023-08-22,62.7375602722168,64.55343627929688,0
2023-08-23,64.70309448242188,66.24958801269531,0
2023-08-24,66.07997131347656,65.38155364990234,1
2023-08-25,65.38155364990234,62.86726379394531,1
2023-08-28,63.12667465209961,62.71760559082031,1
2023-08-29,62.93710708618164,63.4958381652832,0
2023-08-30,63.85502243041992,63.32622146606445,1
2023-08-31,62.957061767578125,63.106719970703125,0
2023-09-01,63.605587005615234,63.58563232421875,1
2023-09-04,63.34617614746094,63.20649337768555,1
2023-09-05,62.22871398925781,62.06907653808594,1
2023-09-06,62.07905578613281,60.4527473449707,1
2023-09-08,60.49265670776367,60.21329116821289,1
2023-09-11,60.44276809692383,61.10127258300781,0
2023-09-12,61.011478424072266,62.02916717529297,0
2023-09-13,62.41828536987305,62.787445068359375,0
2023-09-14,62.65774154663086,61.67995834350586,1
2023-09-15,61.660003662109375,60.16340255737305,1
2023-09-18,60.29310989379883,59.82417297363281,1
2023-09-19,59.464988708496094,59.76430892944336,0
2023-09-20,60.13347244262695,59.61465072631836,1
2023-09-21,58.44729995727539,58.37745666503906,1
2023-09-22,58.457275390625,58.018272399902344,1
2023-09-25,58.018272399902344,57.73890686035156,1
2023-09-26,57.27994918823242,57.21010971069336,1
2023-09-27,57.70897674560547,56.46180725097656,1
2023-09-28,55.94121551513672,57.06003952026367,0
2023-09-29,57.80925369262695,58.498531341552734,0
2023-10-02,58.17886734008789,56.44069290161133,1
2023-10-03,55.79137420654297,55.04216384887695,1
2023-10-04,55.21198272705078,55.4817008972168,0
2023-10-05,55.4916877746582,55.441741943359375,1
2023-10-06,54.74247741699219,54.50272750854492,1
2023-10-09,54.023231506347656,54.642581939697266,0
2023-10-10,54.94226837158203,56.01114273071289,0
2023-10-11,56.14100646972656,55.531646728515625,1
2023-10-13,55.4217643737793,53.73353576660156,1
2023-10-16,54.13311767578125,53.29399871826172,1
2023-10-17,52.65467071533203,52.93437576293945,0
2023-10-18,52.24510192871094,51.01639175415039,1
2023-10-19,50.61681365966797,51.01639175415039,0
2023-10-20,50.58684158325195,50.94646453857422,0
2023-10-23,50.5568733215332,51.66571044921875,0
2023-10-24,52.06528854370117,52.55477523803711,0
2023-10-25,52.54478454589844,51.306087493896484,1
2023-10-26,51.70566940307617,52.18516540527344,0
2023-10-27,51.85551071166992,50.387054443359375,1
2023-10-30,50.61681365966797,50.2571907043457,1
2023-10-31,50.20724105834961,50.81660079956055,0
2023-11-01,51.276119232177734,51.865501403808594,0
2023-11-03,53.67359924316406,54.752464294433594,0
2023-11-06,55.39179229736328,53.953304290771484,1
2023-11-07,53.813453674316406,55.28190994262695,0
2023-11-08,55.411773681640625,55.441741943359375,0
2023-11-09,55.94121551513672,55.1920051574707,1
2023-11-10,55.81135177612305,56.62050247192383,0
2023-11-13,56.54058837890625,55.24195098876953,1
2023-11-14,56.490638732910156,58.93806838989258,0
2023-11-16,59.2777099609375,60.83607482910156,0
2023-11-17,61.335548400878906,60.73617935180664,1
2023-11-20,60.80610656738281,60.81609344482422,0
2023-11-21,60.81609344482422,59.97697448730469,1
2023-11-22,60.6562614440918,60.13680648803711,1
2023-11-23,60.13680648803711,60.6562614440918,0
2023-11-24,60.1867561340332,59.73722839355469,1
2023-11-27,60.04690170288086,58.93806838989258,1
2023-11-28,59.0379638671875,58.99800491333008,1
2023-11-29,58.99800491333008,59.16782760620117,0
2023-11-30,59.597373962402344,59.97697448730469,0
2023-12-01,60.29663848876953,60.67624282836914,0
2023-12-04,60.3066291809082,60.586334228515625,0
2023-12-05,60.7761344909668,60.73617935180664,1
2023-12-06,61.03586196899414,61.00589370727539,1
2023-12-07,61.01588439941406,61.425453186035156,0
2023-12-08,61.425453186035156,61.01588439941406,1
2023-12-11,60.76614761352539,61.06583023071289,0
2023-12-12,61.07582092285156,60.45647048950195,1
2023-12-13,60.48644256591797,62.85395431518555,0
2023-12-14,62.933868408203125,65.24144744873047,0
2023-12-15,65.45122528076172,63.9727783203125,1
2023-12-18,64.59212493896484,64.30242919921875,1
2023-12-19,64.54217529296875,64.28245544433594,1
2023-12-20,64.29244232177734,63.14365005493164,1
2023-12-21,63.922828674316406,64.46226501464844,0
2023-12-22,64.3823471069336,64.4522705078125,0
2023-12-26,64.85185241699219,64.13260650634766,1
2023-12-27,63.79999923706055,63.599998474121094,1
2023-12-28,63.45000076293945,63.599998474121094,0
2024-01-02,63.33000183105469,61.2599983215332,1
2024-01-03,61.220001220703125,60.900001525878906,1
2024-01-04,60.900001525878906,59.630001068115234,1
2024-01-05,59.47999954223633,60.5,0
2024-01-08,60.29999923706055,62.79999923706055,0
2024-01-09,62.38999938964844,62.209999084472656,1
2024-01-10,62.689998626708984,63.0,0
2024-01-11,62.63999938964844,61.0099983215332,1
2024-01-12,60.66999816894531,61.0,0
2024-01-15,61.0099983215332,61.18000030517578,0
2024-01-16,60.310001373291016,60.279998779296875,1
2024-01-17,60.06999969482422,60.939998626708984,0
2024-01-18,61.209999084472656,59.36000061035156,1
2024-01-19,59.58000183105469,60.09000015258789,0
2024-01-22,60.209999084472656,58.709999084472656,1
2024-01-23,59.16999816894531,59.220001220703125,0
2024-01-24,59.790000915527344,58.630001068115234,1
2024-01-25,58.61000061035156,58.36000061035156,1
2024-01-26,58.900001525878906,56.2400016784668,1
2024-01-29,56.22999954223633,55.45000076293945,1
2024-01-30,55.099998474121094,54.4900016784668,1
2024-01-31,54.59000015258789,54.119998931884766,1
2024-02-01,54.36000061035156,54.47999954223633,0
2024-02-02,54.47999954223633,53.560001373291016,1
2024-02-05,53.369998931884766,53.7400016784668,0
2024-02-06,52.86000061035156,52.689998626708984,1
2024-02-07,52.689998626708984,53.52000045776367,0
2024-02-08,53.2599983215332,52.650001525878906,1
2024-02-09,52.650001525878906,52.5,1
2024-02-14,52.0,52.0,0
2024-02-15,52.20000076293945,52.130001068115234,1
2024-02-16,52.33000183105469,51.86000061035156,1
2024-02-19,51.43000030517578,52.560001373291016,0
2024-02-20,52.400001525878906,54.040000915527344,0
2024-02-21,54.040000915527344,53.95000076293945,1
2024-02-22,54.29999923706055,53.5099983215332,1
2024-02-23,53.88999938964844,53.189998626708984,1
2024-02-26,53.18000030517578,52.09000015258789,1
2024-02-27,53.0,54.5,0
2024-02-28,54.45000076293945,53.86000061035156,1
2024-02-29,53.59000015258789,53.0,1
2024-03-01,53.0099983215332,52.5,1
2024-03-04,52.400001525878906,51.16999816894531,1
2024-03-05,51.41999816894531,50.81999969482422,1
2024-03-06,51.0,51.33000183105469,0
2024-03-07,51.77000045776367,53.16999816894531,0
2024-03-08,53.060001373291016,53.150001525878906,0
2024-03-11,52.880001068115234,52.29999923706055,1
2024-03-12,54.400001525878906,53.599998474121094,1
2024-03-13,53.70000076293945,54.5,0
2024-03-14,54.22999954223633,53.91999816894531,1
2024-03-15,53.91999816894531,52.79999923706055,1
2024-03-18,53.130001068115234,52.529998779296875,1
2024-03-19,52.86000061035156,53.25,0
2024-03-20,53.08000183105469,54.70000076293945,0
2024-03-21,55.0099983215332,53.83000183105469,1
2024-03-22,53.310001373291016,52.849998474121094,1
2024-03-25,52.5,52.5,0
2024-03-26,52.29999923706055,53.93000030517578,0
2024-03-27,53.58000183105469,53.91999816894531,0
2024-03-28,53.81999969482422,54.68000030517578,0
2024-04-01,54.900001525878906,52.650001525878906,1
2024-04-02,51.56999969482422,52.439998626708984,0
2024-04-03,52.65999984741211,51.849998474121094,1
2024-04-04,52.209999084472656,53.40999984741211,0
2024-04-05,53.220001220703125,53.18000030517578,1
2024-04-08,53.20000076293945,53.900001525878906,0
2024-04-09,54.29999923706055,55.31999969482422,0
2024-04-10,54.95000076293945,53.59000015258789,1
2024-04-11,53.59000015258789,53.279998779296875,1
2024-04-12,52.91999816894531,51.849998474121094,1
2024-04-15,51.810001373291016,50.58000183105469,1
2024-04-16,50.0099983215332,50.06999969482422,0
2024-04-17,50.310001373291016,50.0,1
2024-04-18,50.27000045776367,50.90999984741211,0
2024-04-19,50.77000045776367,50.27000045776367,1
2024-04-22,50.560001373291016,49.540000915527344,1
2024-04-23,49.16999816894531,50.2400016784668,0
2024-04-24,49.599998474121094,49.52000045776367,1
2024-04-25,49.29999923706055,48.7400016784668,1
2024-04-26,49.150001525878906,50.5,0
2024-04-29,50.04999923706055,50.54999923706055,0
2024-04-30,50.15999984741211,49.029998779296875,1
2024-05-02,49.779998779296875,48.5099983215332,1
2024-05-03,49.70000076293945,49.880001068115234,0
2024-05-06,49.5,48.880001068115234,1
2024-05-07,49.0099983215332,49.630001068115234,0
2024-05-08,49.02000045776367,50.18000030517578,0
2024-05-09,49.2599983215332,49.54999923706055,0
2024-05-10,52.400001525878906,47.0,1
2024-05-13,47.310001373291016,46.29999923706055,1
2024-05-14,46.290000915527344,47.0,0
2024-05-15,47.0,47.880001068115234,0
2024-05-16,48.650001525878906,48.630001068115234,1
2024-05-17,48.34000015258789,48.400001525878906,0
2024-05-20,47.900001525878906,47.91999816894531,0
2024-05-21,47.91999816894531,46.619998931884766,1
2024-05-22,46.7400016784668,45.79999923706055,1
2024-05-23,45.9900016784668,45.70000076293945,1
2024-05-24,46.27000045776367,45.400001525878906,1
2024-05-27,44.75,44.939998626708984,0
2024-05-28,45.61000061035156,44.560001373291016,1
2024-05-29,44.04999923706055,44.0,1
2024-05-31,43.97999954223633,42.72999954223633,1
2024-06-03,42.880001068115234,42.650001525878906,1
2024-06-04,42.380001068115234,42.84000015258789,0
2024-06-05,43.9900016784668,43.02000045776367,1
2024-06-06,42.84000015258789,43.70000076293945,0
2024-06-07,42.97999954223633,42.75,1
2024-06-10,42.33000183105469,41.86000061035156,1
2024-06-11,42.0,41.54999923706055,1
2024-06-12,41.93000030517578,41.02000045776367,1
2024-06-13,41.099998474121094,40.18000030517578,1
2024-06-14,39.91999816894531,40.41999816894531,0
2024-06-17,40.09000015258789,39.400001525878906,1
2024-06-18,39.400001525878906,39.150001525878906,1
2024-06-19,39.08757019042969,39.92580032348633,0
2024-06-20,39.96571731567383,39.546600341796875,1
2024-06-21,39.42685317993164,41.612247467041016,0
2024-06-24,41.89165496826172,42.09123611450195,0
2024-06-25,41.54239273071289,42.14112854003906,0
2024-06-26,41.462562561035156,42.31077194213867,0
2024-06-27,42.02000045776367,42.849998474121094,0
2024-06-28,42.810001373291016,42.0,1
2024-07-01,41.86000061035156,41.77000045776367,1
2024-07-02,41.81999969482422,41.70000076293945,1
2024-07-03,42.130001068115234,42.150001525878906,0
2024-07-04,42.56999969482422,43.599998474121094,0
2024-07-05,43.470001220703125,43.7400016784668,0
2024-07-08,43.77000045776367,43.63999938964844,1
2024-07-09,43.540000915527344,44.41999816894531,0
2024-07-10,44.95000076293945,45.25,0
2024-07-11,45.79999923706055,46.599998474121094,0
2024-07-12,46.75,46.70000076293945,1
2024-07-15,46.79999923706055,46.439998626708984,1
2024-07-16,46.349998474121094,45.86000061035156,1
2024-07-17,46.0,45.130001068115234,1
2024-07-18,45.02000045776367,43.470001220703125,1
2024-07-19,43.470001220703125,43.40999984741211,1
2024-07-22,43.52000045776367,42.95000076293945,1
2024-07-23,42.79999923706055,43.380001068115234,0
2024-07-24,43.189998626708984,43.29999923706055,0
2024-07-25,42.779998779296875,43.060001373291016,0
2024-07-26,42.849998474121094,43.93000030517578,0
2024-07-29,43.91999816894531,42.599998474121094,1
2024-07-30,42.29999923706055,42.040000915527344,1
2024-07-31,42.13999938964844,43.83000183105469,0
2024-08-01,44.150001525878906,43.7599983215332,1
2024-08-02,43.54999923706055,45.08000183105469,0
2024-08-05,44.150001525878906,43.939998626708984,1
2024-08-06,43.91999816894531,44.540000915527344,0
2024-08-07,45.939998626708984,48.54999923706055,0
2024-08-08,48.599998474121094,48.470001220703125,1
2024-08-09,49.189998626708984,48.849998474121094,1
2024-08-12,49.4900016784668,49.220001220703125,1
2024-08-13,49.209999084472656,48.099998474121094,1
2024-08-14,41.25,40.0,1
2024-08-15,40.58000183105469,39.20000076293945,1
2024-08-16,39.70000076293945,42.599998474121094,0
2024-08-19,42.70000076293945,44.25,0
2024-08-20,43.709999084472656,42.970001220703125,1
2024-08-21,43.060001373291016,43.70000076293945,0
2024-08-22,43.310001373291016,41.939998626708984,1
2024-08-23,42.290000915527344,42.29999923706055,0
2024-08-26,42.43000030517578,42.279998779296875,1
2024-08-27,42.2599983215332,42.900001525878906,0
2024-08-28,42.45000076293945,42.5,0
2024-08-29,42.599998474121094,41.75,1
2024-08-30,41.11000061035156,41.369998931884766,0
2024-09-02,41.209999084472656,41.25,0
2024-09-03,41.849998474121094,40.70000076293945,1
2024-09-04,41.02000045776367,41.93000030517578,0
2024-09-05,42.0,42.4900016784668,0
2024-09-06,42.400001525878906,42.02000045776367,1
2024-09-09,42.459999084472656,41.54999923706055,1
2024-09-10,41.31999969482422,42.0,0
2024-09-11,42.650001525878906,42.36000061035156,1
2024-09-12,41.900001525878906,42.25,0
2024-09-13,42.529998779296875,44.20000076293945,0
2024-09-16,44.209999084472656,43.790000915527344,1
2024-09-17,43.65999984741211,44.290000915527344,0
2024-09-18,43.880001068115234,44.81999969482422,0
2024-09-19,45.58000183105469,44.310001373291016,1
2024-09-20,44.2599983215332,43.0,1
2024-09-23,43.0,42.709999084472656,1
2024-09-24,43.650001525878906,43.08000183105469,1
2024-09-25,43.0,41.880001068115234,1
2024-09-26,42.06999969482422,41.79999923706055,1
2024-09-27,41.630001068115234,41.369998931884766,1
2024-09-30,41.88999938964844,41.0,1
2024-10-01,41.09000015258789,41.099998474121094,0
2024-10-02,41.54999923706055,41.790000915527344,0
2024-10-03,41.20000076293945,40.5,1
2024-10-04,40.52000045776367,41.900001525878906,0
2024-10-07,42.630001068115234,41.41999816894531,1
2024-10-08,41.72999954223633,42.86000061035156,0
2024-10-09,42.5,41.47999954223633,1
2024-10-10,41.5,41.119998931884766,1
2024-10-11,40.95000076293945,41.58000183105469,0
2024-10-14,41.56999969482422,42.459999084472656,0
2024-10-15,42.88999938964844,42.619998931884766,1
2024-10-16,42.61000061035156,43.150001525878906,0
2024-10-17,42.58000183105469,42.650001525878906,0
2024-10-18,42.790000915527344,42.25,1
2024-10-21,42.4900016784668,42.52000045776367,0
2024-10-22,42.25,42.54999923706055,0
2024-10-23,42.220001220703125,42.369998931884766,0
2024-10-24,42.290000915527344,43.5,0
2024-10-25,43.380001068115234,42.130001068115234,1
2024-10-28,42.70000076293945,42.380001068115234,1
2024-10-29,42.36000061035156,42.150001525878906,1
2024-10-30,41.95000076293945,42.630001068115234,0
2024-10-31,42.45000076293945,42.02000045776367,1
2024-11-01,42.529998779296875,40.7599983215332,1
2024-11-04,41.27000045776367,42.400001525878906,0
2024-11-05,42.20000076293945,42.33000183105469,0
2024-11-06,41.68000030517578,42.650001525878906,0
2024-11-07,42.15999984741211,42.04999923706055,1
2024-11-08,41.66999816894531,40.900001525878906,1
2024-11-11,41.0,42.56999969482422,0
2024-11-12,44.689998626708984,45.459999084472656,0
2024-11-13,45.970001220703125,45.18000030517578,1
2024-11-14,44.72999954223633,44.72999954223633,0
2024-11-18,44.599998474121094,43.349998474121094,1
2024-11-19,43.470001220703125,43.88999938964844,0
2024-11-21,43.34000015258789,43.540000915527344,0
2024-11-22,43.79999923706055,44.20000076293945,0
2024-11-25,44.349998474121094,43.529998779296875,1
2024-11-26,43.779998779296875,44.08000183105469,0
2024-11-27,44.060001373291016,41.54999923706055,1
2024-11-28,41.18000030517578,39.0,1
2024-11-29,38.779998779296875,37.58000183105469,1
2024-12-02,37.189998626708984,36.619998931884766,1
2024-12-03,36.630001068115234,37.119998931884766,0
2024-12-04,36.959999084472656,36.2599983215332,1
2024-12-05,36.900001525878906,37.0,0
2024-12-06,36.79999923706055,34.81999969482422,1
2024-12-09,34.93000030517578,33.45000076293945,1
2024-12-10,34.02000045776367,34.43000030517578,0
2024-12-11,34.83000183105469,35.43000030517578,0
2024-12-12,34.65999984741211,33.75,1
2024-12-13,33.900001525878906,32.22999954223633,1
2024-12-16,32.27000045776367,30.709999084472656,1
2024-12-17,30.959999084472656,31.18000030517578,0
2024-12-18,30.510000228881836,29.93000030517578,1
2024-12-19,30.09000015258789,32.54999923706055,0
2024-12-20,32.41999816894531,33.68000030517578,0
2024-12-23,33.34000015258789,32.880001068115234,1
2024-12-26,32.83000183105469,32.529998779296875,1
2024-12-27,32.75,32.5,1
2024-12-30,32.540000915527344,32.20000076293945,1
