Price,Open,Close,target
2025-05-06,43.18000030517578,42.0,1
2025-05-07,42.22999954223633,42.09000015258789,1
2025-05-08,43.650001525878906,43.900001525878906,0
2025-05-09,43.86000061035156,41.0,1
2025-05-12,41.15999984741211,41.5,0
2025-05-13,41.61000061035156,41.7400016784668,0
2025-05-14,41.63999938964844,39.709999084472656,1
2025-05-15,39.91999816894531,40.75,0
2025-05-16,40.31999969482422,41.84000015258789,0
2025-05-19,41.939998626708984,42.099998474121094,0
2025-05-20,42.209999084472656,41.70000076293945,1
2025-05-21,41.45000076293945,40.36000061035156,1
2025-05-22,40.47999954223633,40.560001373291016,0
2025-05-23,40.119998931884766,40.59000015258789,0
2025-05-26,40.65999984741211,40.849998474121094,0
2025-05-27,42.04999923706055,42.650001525878906,0
2025-05-28,42.45000076293945,43.31999969482422,0
2025-05-29,42.95000076293945,43.439998626708984,0
2025-05-30,43.290000915527344,42.959999084472656,1
2025-06-02,43.29999923706055,43.310001373291016,0
2025-06-03,42.61000061035156,43.119998931884766,0
2025-06-04,43.43000030517578,43.70000076293945,0
2025-06-05,43.79999923706055,44.20000076293945,0
2025-06-06,44.349998474121094,43.79999923706055,1
2025-06-09,43.619998931884766,43.65999984741211,0
2025-06-10,44.150001525878906,43.9900016784668,1
2025-06-11,43.9900016784668,44.0,0
2025-06-12,43.88999938964844,44.459999084472656,0
2025-06-13,43.709999084472656,44.02000045776367,0
2025-06-16,44.59000015258789,44.9900016784668,0
2025-06-17,45.2400016784668,44.599998474121094,1
2025-06-18,44.5,44.880001068115234,0
2025-06-20,44.27000045776367,43.2599983215332,1
2025-06-23,43.13999938964844,42.40999984741211,1
2025-06-24,42.4900016784668,43.5099983215332,0
